Amount,Description,Transaction_ID
27588.4,Credit Memo SCVI24-00105,4654
27588.4,Invoice SIVI24-01646,4655
967977.76,Invoice SIVI24-01796,4656
967977.76,Credit Memo SCVI24-00112,4657
969247.76,Invoice SIVI24-01797,4658
186.65,Credit Memo SCVI24-00120,4659
12700.0,Invoice SIVI24-01278,4660
0.01,R&B Agri Gmbh KH1070+81-170000 rounding diff.,4661
0.1,Occasio d.o.o. KH1070+58-100000 rounding diff.,4662
4440.03,Credit Memo SCVI24-00086,4663
23376.6,Credit Memo SCVI24-00087,4664
56679.81,Invoice SIVI24-01407,4665
983.74,Invoice SIVI24-01411,4666
3157.73,Invoice SIVI24-01412,4667
1408146.0,Credit Memo SCVI24-00089,4668
5.08,Credit Memo SCVI24-00092,4669
5.07,Credit Memo SCVI24-00093,4670
32564.5,Credit Memo SCVI24-00091,4671
156362.0,Credit Memo SCVI24-00100,4672
239786.0,Credit Memo SCVI24-00102,4673
39624.0,Credit Memo SCVI24-00103,4674
186477.0,Credit Memo SCVI24-00104,4675
8460468.0,MOL Nyrt. PVP24+06402 (2618038854) - SIPBZ24+00752 kompenz. ,4676
4365.36,Invoice SIVI24-01204,4677
4628.56,Invoice SIVI24-01270,4678
4500.72,Invoice SIVI24-01274,4679
4451.84,Invoice SIVI24-01280,4680
4741.36,Invoice SIVI24-01281,4681
9826625.0,Invoice SIVI24-01325,4682
3256407.0,Invoice SIVI24-01326,4683
2685821.0,Invoice SIVI24-01328,4684
4706.37,Invoice SIVI24-01331,4685
9794646.0,Invoice SIVI24-01333,4686
1098494.0,Invoice SIVI24-01334,4687
2770330.0,Invoice SIVI24-01335,4688
1772514.0,Invoice SIVI24-01347,4689
12863.76,Invoice SIVI24-01356,4690
17173.44,Invoice SIVI24-01357,4691
4613.52,Invoice SIVI24-01359,4692
10571.6,Invoice SIVI24-01360,4693
17641.6,Invoice SIVI24-01361,4694
4818.48,Invoice SIVI24-01366,4695
2002.08,Invoice SIVI24-01367,4696
4554.7,Invoice SIVI24-01368,4697
0.0,Invoice SIVI24-01369,4698
42807.6,Invoice SIVI24-01370,4699
21564.0,Invoice SIVI24-01373,4700
4520.2,Invoice SIVI24-01374,4701
3204.16,Invoice SIVI24-01380,4702
1522.14,Invoice SIVI24-01381,4703
1400.56,Invoice SIVI24-01382,4704
1528.66,Invoice SIVI24-01383,4705
1042.86,Invoice SIVI24-01387,4706
22600.0,Invoice SIVI24-01389,4707
922077.81,Invoice SIVI24-01417,4708
117993.75,Invoice SIVI24-01660,4709
515.6,Invoice SIVI24-01783,4710
9166.0,Invoice SIVI24-01963,4711
10464368.0,Invoice SIVI24-01323,4712
131424.07,Invoice SIVI24-01324,4713
27462.48,Invoice SIVI24-01327,4714
5809503.0,Invoice SIVI24-01329,4715
9127541.0,Invoice SIVI24-01330,4716
5523357.0,Invoice SIVI24-01332,4717
8264754.0,Invoice SIVI24-01336,4718
5726100.0,Invoice SIVI24-01337,4719
2949280.0,Invoice SIVI24-01338,4720
3110371.0,Invoice SIVI24-01339,4721
2706472.0,Invoice SIVI24-01340,4722
4913414.0,Invoice SIVI24-01341,4723
2903865.0,Invoice SIVI24-01342,4724
9699612.0,Invoice SIVI24-01343,4725
3042738.0,Invoice SIVI24-01344,4726
14869922.0,Invoice SIVI24-01345,4727
8155648.0,Invoice SIVI24-01346,4728
5004618.0,Invoice SIVI24-01348,4729
757055.0,Invoice SIVI24-01349,4730
2899049.0,Invoice SIVI24-01350,4731
46614.6,Invoice SIVI24-01355,4732
34388.2,Invoice SIVI24-01358,4733
841065.0,Invoice SIVI24-01351,4734
23090.16,Invoice SIVI24-01371,4735
8902.2,Invoice SIVI24-01372,4736
14704.8,Invoice SIVI24-01375,4737
0.0,Invoice SIVI24-01377,4738
4896.56,Invoice SIVI24-01376,4739
5625.48,Invoice SIVI24-01378,4740
5002.08,Invoice SIVI24-01379,4741
45807.15,Invoice SIVI24-01385,4742
17213.7,Invoice SIVI24-01384,4743
17213.7,Credit Memo SCVI24-00084,4744
158824.56,Invoice SIVI24-01661,4745
930607.76,Invoice SIVI24-01637,4746
911402.64,Invoice SIVI24-01638,4747
173520.94,Invoice SIVI24-01965,4748
4684.96,Invoice SIVI24-01352,4749
4684.96,Invoice SIVI24-01353,4750
4684.96,Invoice SIVI24-01354,4751
15279.6,Invoice SIVI24-01362,4752
4684.96,Invoice SIVI24-01363,4753
4688.72,Invoice SIVI24-01364,4754
4684.96,Invoice SIVI24-01365,4755
376.92,Invoice SIVI24-01390,4756
6930.01,Invoice SIVI24-01425,4757
3154382.0,Invoice SIVI24-01427,4758
10479176.0,Invoice SIVI24-01429,4759
3221203.0,Invoice SIVI24-01430,4760
3302044.0,Invoice SIVI24-01431,4761
10771415.0,Invoice SIVI24-01437,4762
2913990.0,Invoice SIVI24-01438,4763
2049750.0,Invoice SIVI24-01470,4764
23188.97,Invoice SIVI24-01480,4765
5638.8,Invoice SIVI24-01481,4766
4615.8,Invoice SIVI24-01484,4767
14830.6,Invoice SIVI24-01489,4768
163325.1,Invoice SIVI24-01662,4769
4523.28,Invoice SIVI24-01388,4770
4523.28,Invoice SIVI24-01391,4771
4485.68,Invoice SIVI24-01392,4772
4718.8,Invoice SIVI24-01394,4773
4718.8,Invoice SIVI24-01395,4774
907656.79,Invoice SIVI24-01418,4775
875370.03,Invoice SIVI24-01419,4776
3001096.0,Invoice SIVI24-01422,4777
2670524.0,Invoice SIVI24-01433,4778
2753882.0,Invoice SIVI24-01442,4779
9739104.0,Invoice SIVI24-01444,4780
960760.0,Invoice SIVI24-01446,4781
791779.0,Invoice SIVI24-01459,4782
2323490.0,Invoice SIVI24-01463,4783
2826546.0,Invoice SIVI24-01469,4784
1867.28,Invoice SIVI24-01457,4785
857860.0,Invoice SIVI24-01462,4786
6087.08,Invoice SIVI24-01473,4787
62993.16,Invoice SIVI24-01479,4788
4539.36,Invoice SIVI24-01485,4789
4207.84,Invoice SIVI24-01486,4790
4435.2,Invoice SIVI24-01491,4791
1107423.59,Invoice SIVI24-01652,4792
160137.79,Invoice SIVI24-01663,4793
9028.78,Invoice SIVI24-01935,4794
9088.49,Invoice SIVI24-01934,4795
11578.92,Invoice SIVI24-01940,4796
4727.2,Invoice SIVI24-01396,4797
4738.6,Invoice SIVI24-01397,4798
4742.4,Invoice SIVI24-01399,4799
18669.7,Invoice SIVI24-01400,4800
4734.8,Invoice SIVI24-01401,4801
5868168.0,Invoice SIVI24-01421,4802
9425384.0,Invoice SIVI24-01423,4803
19977.61,Invoice SIVI24-01435,4804
5440147.0,Invoice SIVI24-01436,4805
6270407.0,Invoice SIVI24-01439,4806
5338763.0,Invoice SIVI24-01441,4807
2318995.0,Invoice SIVI24-01443,4808
3010395.0,Invoice SIVI24-01452,4809
2649931.0,Invoice SIVI24-01454,4810
7109.08,Invoice SIVI24-01455,4811
3327645.0,Invoice SIVI24-01456,4812
15852.65,Invoice SIVI24-01467,4813
17478.8,Invoice SIVI24-01475,4814
80203.2,Invoice SIVI24-01478,4815
9971.52,Invoice SIVI24-01483,4816
17488.0,Invoice SIVI24-01495,4817
6395.92,Invoice SIVI24-01496,4818
14480.4,Invoice SIVI24-01497,4819
17213.7,Invoice SIVI24-01498,4820
159759.2,Invoice SIVI24-01664,4821
476772.93,Invoice SIVI24-01667,4822
1773.1,Invoice SIVI24-01787,4823
13750.0,Invoice SIVI24-01405,4824
254000.0,Invoice SIVI24-01406,4825
16129000.0,Invoice SIVI24-01409,4826
7581748.0,Invoice SIVI24-01426,4827
16355441.0,Invoice SIVI24-01432,4828
17792121.0,Invoice SIVI24-01434,4829
5402834.0,Invoice SIVI24-01445,4830
1802232.0,Invoice SIVI24-01458,4831
9987008.0,Invoice SIVI24-01465,4832
2964510.0,Invoice SIVI24-01466,4833
19500.88,Invoice SIVI24-01476,4834
22478.82,Invoice SIVI24-01488,4835
34963.98,Invoice SIVI24-01492,4836
13242.3,Invoice SIVI24-01499,4837
17842.72,Invoice SIVI24-01500,4838
4577.96,Invoice SIVI24-01506,4839
1560.38,Invoice SIVI24-01507,4840
0.0,Invoice SIVI24-01520,4841
46288.0,Invoice SIVI24-01596,4842
16318.77,Invoice SIVI24-01597,4843
85767.26,Invoice SIVI24-01598,4844
276181.23,Invoice SIVI24-01599,4845
4590.96,Invoice SIVI24-01408,4846
4684.96,Invoice SIVI24-01410,4847
21658.0,Invoice SIVI24-01413,4848
15195.55,Invoice SIVI24-01414,4849
15195.55,Credit Memo SCVI24-00088,4850
14094.77,Invoice SIVI24-01415,4851
885868.73,Invoice SIVI24-01416,4852
4700.0,Invoice SIVI24-01420,4853
141853.11,Invoice SIVI24-01424,4854
11726210.0,Invoice SIVI24-01428,4855
2254755.0,Invoice SIVI24-01440,4856
2141728.0,Invoice SIVI24-01447,4857
4243508.0,Invoice SIVI24-01450,4858
3882962.0,Invoice SIVI24-01453,4859
1528656.0,Invoice SIVI24-01460,4860
7052968.0,Invoice SIVI24-01461,4861
92466.16,Invoice SIVI24-01464,4862
3110550.0,Invoice SIVI24-01468,4863
49324.7,Invoice SIVI24-01471,4864
93054.4,Invoice SIVI24-01472,4865
55836.0,Invoice SIVI24-01474,4866
49723.56,Invoice SIVI24-01482,4867
22765.86,Invoice SIVI24-01487,4868
81526.86,Invoice SIVI24-01490,4869
17564.64,Invoice SIVI24-01494,4870
10674.32,Invoice SIVI24-01501,4871
165715.6,Invoice SIVI24-01502,4872
17125.5,Invoice SIVI24-01503,4873
4459.36,Invoice SIVI24-01504,4874
9070.88,Invoice SIVI24-01505,4875
20055.6,Invoice SIVI24-01508,4876
1103059.0,Invoice SIVI24-01517,4877
953517.71,Invoice SIVI24-01516,4878
292379.0,Invoice SIVI24-01524,4879
2606.94,Invoice SIVI24-01525,4880
18147.8,Invoice SIVI24-01530,4881
913117.55,Invoice SIVI24-01651,4882
877445.33,Invoice SIVI24-01655,4883
808715.3,Invoice SIVI24-01656,4884
885868.73,Credit Memo SCVI24-00109,4885
885868.73,Invoice SIVI24-01774,4886
8680.27,Invoice SIVI24-01933,4887
7911.75,Invoice SIVI24-01937,4888
9132.57,Invoice SIVI24-01938,4889
26939.68,Invoice SIVI24-01941,4890
4185.31,Invoice SIVI24-01954,4891
13765721.0,Invoice SIVI24-01448,4892
20276937.0,Invoice SIVI24-01449,4893
17986121.0,Invoice SIVI24-01451,4894
13483.26,Invoice SIVI24-01477,4895
4707.52,Invoice SIVI24-01493,4896
4703.76,Invoice SIVI24-01509,4897
13603.8,Invoice SIVI24-01510,4898
3245107.0,Invoice SIVI24-01539,4899
8719078.0,Invoice SIVI24-01543,4900
2633599.0,Invoice SIVI24-01544,4901
5701284.0,Invoice SIVI24-01545,4902
7616.44,Invoice SIVI24-01547,4903
1100226.0,Invoice SIVI24-01555,4904
2017.56,Invoice SIVI24-01606,4905
63839.16,Invoice SIVI24-01609,4906
4655.16,Invoice SIVI24-01611,4907
14320.2,Invoice SIVI24-01624,4908
14318.4,Invoice SIVI24-01602,4909
22104.0,Invoice SIVI24-01607,4910
11890.16,Invoice SIVI24-01623,4911
5252.8,Invoice SIVI24-01789,4912
4715.04,Invoice SIVI24-01518,4913
4718.8,Invoice SIVI24-01519,4914
4737.6,Invoice SIVI24-01523,4915
5834634.0,Invoice SIVI24-01541,4916
5770728.0,Invoice SIVI24-01542,4917
1388269.0,Invoice SIVI24-01557,4918
10435463.0,Invoice SIVI24-01559,4919
10106757.0,Invoice SIVI24-01560,4920
3047714.0,Invoice SIVI24-01563,4921
1090242.0,Invoice SIVI24-01564,4922
1515.47,Invoice SIVI24-01565,4923
3263951.0,Invoice SIVI24-01566,4924
1993392.0,Invoice SIVI24-01567,4925
860501.0,Invoice SIVI24-01571,4926
6809.74,Invoice SIVI24-01573,4927
4418.96,Invoice SIVI24-01619,4928
9208.56,Invoice SIVI24-01620,4929
4921.5,Invoice SIVI24-01622,4930
4593.68,Invoice SIVI24-01627,4931
17486.72,Invoice SIVI24-01621,4932
1021898.7,Invoice SIVI24-01779,4933
10158.27,Invoice SIVI24-01943,4934
4884.24,Invoice SIVI24-01521,4935
4688.72,Invoice SIVI24-01522,4936
4763.92,Invoice SIVI24-01526,4937
4677.44,Invoice SIVI24-01527,4938
4651.12,Invoice SIVI24-01528,4939
4684.96,Invoice SIVI24-01529,4940
940530.9,Invoice SIVI24-01532,4941
5451958.0,Invoice SIVI24-01540,4942
4777740.0,Invoice SIVI24-01570,4943
2751532.0,Invoice SIVI24-01574,4944
421310.0,Invoice SIVI24-01575,4945
2945663.0,Invoice SIVI24-01577,4946
3267485.0,Invoice SIVI24-01578,4947
2944393.0,Invoice SIVI24-01579,4948
17929.0,Invoice SIVI24-01614,4949
9312.24,Invoice SIVI24-01616,4950
22544.6,Invoice SIVI24-01626,4951
8167.5,Invoice SIVI24-01632,4952
1098603.59,Invoice SIVI24-01653,4953
247808.95,Invoice SIVI24-01668,4954
883398.32,Invoice SIVI24-01764,4955
14370.48,Invoice SIVI24-01939,4956
9152.87,Invoice SIVI24-01950,4957
28250.0,Invoice SIVI24-01534,4958
5840486.0,Invoice SIVI24-01535,4959
13028828.0,Invoice SIVI24-01537,4960
21843468.0,Invoice SIVI24-01561,4961
9019581.0,Invoice SIVI24-01568,4962
6148471.0,Invoice SIVI24-01569,4963
1761287.0,Invoice SIVI24-01572,4964
10247567.0,Invoice SIVI24-01580,4965
9036299.0,Invoice SIVI24-01581,4966
5695823.0,Invoice SIVI24-01582,4967
1115028.0,Invoice SIVI24-01583,4968
9829930.0,Invoice SIVI24-01584,4969
19392.24,Invoice SIVI24-01612,4970
68737.2,Invoice SIVI24-01613,4971
6307.88,Invoice SIVI24-01615,4972
12929.28,Invoice SIVI24-01618,4973
15336.72,Invoice SIVI24-01625,4974
4444.32,Invoice SIVI24-01629,4975
4516.2,Invoice SIVI24-01630,4976
0.0,Invoice SIVI24-01658,4977
227074.96,Invoice SIVI24-01666,4978
496.0,Invoice SIVI24-01788,4979
0.0,Invoice SIVI24-01807,4980
0.0,Credit Memo SCVI24-00115,4981
199492.0,Invoice SIVI24-01816,4982
4564.64,Invoice SIVI24-01533,4983
133819.39,Invoice SIVI24-01536,4984
2277389.0,Invoice SIVI24-01538,4985
12078919.0,Invoice SIVI24-01546,4986
13034518.0,Invoice SIVI24-01548,4987
3900007.0,Invoice SIVI24-01550,4988
3893308.0,Invoice SIVI24-01552,4989
1610243.0,Invoice SIVI24-01553,4990
16234787.0,Invoice SIVI24-01554,4991
8458737.0,Invoice SIVI24-01556,4992
16471666.0,Invoice SIVI24-01558,4993
5633.21,Invoice SIVI24-01549,4994
35738.33,Invoice SIVI24-01562,4995
5884342.0,Invoice SIVI24-01576,4996
18914288.0,Invoice SIVI24-01585,4997
1173036.0,Invoice SIVI24-01586,4998
421310.0,Invoice SIVI24-01588,4999
1054887.0,Invoice SIVI24-01589,5000
6110478.0,Invoice SIVI24-01590,5001
49465.3,Invoice SIVI24-01600,5002
33848.34,Invoice SIVI24-01601,5003
61212.8,Invoice SIVI24-01603,5004
30458.4,Invoice SIVI24-01604,5005
16345.32,Invoice SIVI24-01608,5006
41728.48,Invoice SIVI24-01610,5007
15440.36,Invoice SIVI24-01628,5008
6011.4,Invoice SIVI24-01631,5009
22810.34,Invoice SIVI24-01617,5010
4184.04,Invoice SIVI24-01636,5011
500.0,Invoice SIVI24-01648,5012
267886.39,Invoice SIVI24-01669,5013
738778.0,Invoice SIVI24-01804,5014
18194104.0,Invoice SIVI24-01551,5015
827532.0,Invoice SIVI24-01591,5016
49220.5,Invoice SIVI24-01633,5017
901673.23,Invoice SIVI24-01657,5018
11334.08,Invoice SIVI24-01936,5019
96267.41,Invoice SIVI24-01765,5020
1053545.37,Invoice SIVI24-01766,5021
809036.73,Invoice SIVI24-01770,5022
958301.27,Invoice SIVI24-01778,5023
962674.05,Invoice SIVI24-01803,5024
96267.41,Credit Memo SCVI24-00113,5025
11459.01,Invoice SIVI24-01944,5026
10094.71,Invoice SIVI24-01945,5027
12721.87,Invoice SIVI24-01949,5028
4609.76,Invoice SIVI24-01587,5029
4757.6,Invoice SIVI24-01592,5030
4734.8,Invoice SIVI24-01593,5031
4734.8,Invoice SIVI24-01594,5032
4727.2,Invoice SIVI24-01595,5033
4459.36,Invoice SIVI24-01605,5034
14102.0,Invoice SIVI24-01634,5035
877331.26,Invoice SIVI24-01769,5036
1902460.0,Invoice SIVI24-01676,5037
10012375.0,Invoice SIVI24-01678,5038
3045226.0,Invoice SIVI24-01679,5039
2844307.0,Invoice SIVI24-01683,5040
2855808.0,Invoice SIVI24-01684,5041
1086409.0,Invoice SIVI24-01702,5042
1256690.0,Invoice SIVI24-01705,5043
13326.6,Invoice SIVI24-01727,5044
8517.6,Invoice SIVI24-01728,5045
4620.42,Invoice SIVI24-01740,5046
17012.16,Invoice SIVI24-01744,5047
50389.0,Invoice SIVI24-01746,5048
9549.6,Invoice SIVI24-01758,5049
9941345.0,Invoice SIVI24-01677,5050
10623118.0,Invoice SIVI24-01682,5051
4510.79,Invoice SIVI24-01709,5052
1797.6,Invoice SIVI24-01750,5053
4478.62,Invoice SIVI24-01756,5054
1103010.56,Invoice SIVI24-01817,5055
1103010.56,Credit Memo SCVI24-00117,5056
1113400.95,Invoice SIVI24-01921,5057
11464.28,Invoice SIVI24-01946,5058
4737.6,Invoice SIVI24-01639,5059
4726.32,Invoice SIVI24-01640,5060
4549.6,Invoice SIVI24-01641,5061
4530.8,Invoice SIVI24-01642,5062
911972.88,Invoice SIVI24-01644,5063
930341.69,Invoice SIVI24-01645,5064
5717667.0,Invoice SIVI24-01690,5065
14116.96,Invoice SIVI24-01691,5066
10865902.0,Invoice SIVI24-01693,5067
2993211.0,Invoice SIVI24-01697,5068
10629595.0,Invoice SIVI24-01699,5069
2352751.0,Invoice SIVI24-01716,5070
15129.4,Invoice SIVI24-01736,5071
5959.8,Invoice SIVI24-01747,5072
8710.8,Invoice SIVI24-01752,5073
4381.2,Invoice SIVI24-01753,5074
12907.6,Invoice SIVI24-01755,5075
6101563.0,Invoice SIVI24-01685,5076
2022013.0,Invoice SIVI24-01694,5077
7319.01,Invoice SIVI24-01696,5078
41640.12,Invoice SIVI24-01741,5079
6319.04,Invoice SIVI24-01748,5080
3751.07,Invoice SIVI24-01703,5081
839368.0,Invoice SIVI24-01717,5082
1343660.0,Invoice SIVI24-01806,5083
1135.68,Invoice SIVI24-01808,5084
13512.96,Invoice SIVI24-01922,5085
173629.5,Invoice SIVI24-01967,5086
4684.96,Invoice SIVI24-01649,5087
4489.44,Invoice SIVI24-01650,5088
8180299.0,Invoice SIVI24-01687,5089
2257577.0,Invoice SIVI24-01688,5090
5891672.0,Invoice SIVI24-01698,5091
2493152.0,Invoice SIVI24-01704,5092
1764589.0,Invoice SIVI24-01708,5093
5970255.0,Invoice SIVI24-01711,5094
2940634.0,Invoice SIVI24-01712,5095
2703474.0,Invoice SIVI24-01713,5096
3126946.0,Invoice SIVI24-01715,5097
3264489.0,Invoice SIVI24-01720,5098
28971.96,Invoice SIVI24-01729,5099
34417.6,Invoice SIVI24-01754,5100
4741.76,Invoice SIVI24-01757,5101
17786.0,Invoice SIVI24-01759,5102
22017.6,Invoice SIVI24-01760,5103
18065392.0,Invoice SIVI24-01680,5104
3547650.0,Invoice SIVI24-01686,5105
10194572.0,Invoice SIVI24-01714,5106
3036724.0,Invoice SIVI24-01719,5107
134835.2,Invoice SIVI24-01726,5108
30402.32,Invoice SIVI24-01737,5109
4692.48,Invoice SIVI24-01654,5110
4684.96,Invoice SIVI24-01659,5111
14160.51,Invoice SIVI24-01665,5112
4684.96,Invoice SIVI24-01670,5113
4684.96,Invoice SIVI24-01671,5114
14852.65,Invoice SIVI24-01672,5115
14852.65,Credit Memo SCVI24-00107,5116
13835.18,Invoice SIVI24-01673,5117
806038.67,Invoice SIVI24-01767,5118
174420.38,Invoice SIVI24-01674,5119
8309661.0,Invoice SIVI24-01675,5120
3186824.0,Invoice SIVI24-01681,5121
59890.66,Invoice SIVI24-01689,5122
13940196.0,Invoice SIVI24-01692,5123
5854019.0,Invoice SIVI24-01695,5124
8663799.0,Invoice SIVI24-01700,5125
10804352.0,Invoice SIVI24-01701,5126
11451187.0,Invoice SIVI24-01706,5127
2294565.0,Invoice SIVI24-01707,5128
13561695.0,Invoice SIVI24-01710,5129
1623883.0,Invoice SIVI24-01718,5130
1114425.0,Invoice SIVI24-01721,5131
2772679.0,Invoice SIVI24-01722,5132
10295776.0,Invoice SIVI24-01723,5133
2901330.0,Invoice SIVI24-01724,5134
0.0,Invoice SIVI24-01730,5135
42190.96,Invoice SIVI24-01731,5136
29332.14,Invoice SIVI24-01738,5137
17526.9,Invoice SIVI24-01739,5138
42480.2,Invoice SIVI24-01745,5139
49154.4,Invoice SIVI24-01749,5140
9168.6,Invoice SIVI24-01761,5141
6088.8,Invoice SIVI24-01762,5142
4466.88,Invoice SIVI24-01763,5143
62478.2,Invoice SIVI24-01725,5144
10854.08,Invoice SIVI24-01751,5145
22600.0,Invoice SIVI24-01782,5146
5159.7,Invoice SIVI24-01790,5147
933109.83,Invoice SIVI24-01793,5148
5558028.0,Invoice SIVI24-01809,5149
3010.8,Invoice SIVI24-01810,5150
90000.0,Invoice SIVI24-01854,5151
53640.0,Invoice SIVI24-01855,5152
17990.25,Invoice SIVI24-01856,5153
250603.67,Invoice SIVI24-01919,5154
10057.3,Invoice SIVI24-01948,5155
11347.33,Invoice SIVI24-01951,5156
2710.84,Invoice SIVI24-01955,5157
1019161.38,Invoice SIVI24-01768,5158
12717.86,Invoice SIVI24-01947,5159
4500.72,Invoice SIVI24-01732,5160
4738.6,Invoice SIVI24-01733,5161
4734.8,Invoice SIVI24-01734,5162
21318.0,Invoice SIVI24-01735,5163
4738.6,Invoice SIVI24-01742,5164
4738.6,Invoice SIVI24-01743,5165
4692.48,Invoice SIVI24-01771,5166
4688.72,Invoice SIVI24-01772,5167
1047329.61,Invoice SIVI24-01792,5168
375.0,Invoice SIVI24-01794,5169
910.0,Invoice SIVI24-01795,5170
10481081.0,Invoice SIVI24-01823,5171
3259790.0,Invoice SIVI24-01828,5172
1233805.0,Invoice SIVI24-01831,5173
3188109.0,Invoice SIVI24-01837,5174
1707962.0,Invoice SIVI24-01839,5175
2311603.0,Invoice SIVI24-01841,5176
1104544.0,Invoice SIVI24-01842,5177
4136.6,Invoice SIVI24-01886,5178
5491.24,Invoice SIVI24-01888,5179
4327.96,Invoice SIVI24-01892,5180
5300.4,Invoice SIVI24-01894,5181
6521.88,Invoice SIVI24-01898,5182
2928.0,Invoice SIVI24-01896,5183
1488.4,Invoice SIVI24-01912,5184
293522.0,Invoice SIVI24-01925,5185
6930.07,Invoice SIVI24-01952,5186
225720.0,Invoice SIVI24-01781,5187
799064.53,Invoice SIVI24-01780,5188
2254606.0,Invoice SIVI24-01832,5189
3022835.0,Invoice SIVI24-01849,5190
9020983.0,Invoice SIVI24-01858,5191
3015419.0,Invoice SIVI24-01859,5192
1557322.0,Invoice SIVI24-01860,5193
895502.0,Invoice SIVI24-01861,5194
6841.74,Invoice SIVI24-01862,5195
755498.0,Invoice SIVI24-01870,5196
14278.4,Invoice SIVI24-01884,5197
22150.92,Invoice SIVI24-01890,5198
10106.16,Invoice SIVI24-01893,5199
9244.7,Invoice SIVI24-01900,5200
3063.6,Invoice SIVI24-01905,5201
203200.0,Invoice SIVI24-01926,5202
5120.64,Invoice SIVI24-01942,5203
911284.56,Invoice SIVI24-01643,5204
4696.24,Invoice SIVI24-01784,5205
4748.88,Invoice SIVI24-01785,5206
4696.24,Invoice SIVI24-01786,5207
4688.72,Invoice SIVI24-01791,5208
4527.04,Invoice SIVI24-01798,5209
4677.44,Invoice SIVI24-01799,5210
4654.88,Invoice SIVI24-01800,5211
22600.0,Invoice SIVI24-01805,5212
844137.63,Invoice SIVI24-01818,5213
6006578.0,Invoice SIVI24-01824,5214
2980364.0,Invoice SIVI24-01825,5215
5171592.0,Invoice SIVI24-01827,5216
6009858.0,Invoice SIVI24-01829,5217
9906133.0,Invoice SIVI24-01834,5218
5686984.0,Invoice SIVI24-01857,5219
2659995.0,Invoice SIVI24-01863,5220
9058595.0,Invoice SIVI24-01864,5221
278615.1,Invoice SIVI24-01885,5222
14415.84,Invoice SIVI24-01887,5223
102561.5,Invoice SIVI24-01891,5224
11433.6,Invoice SIVI24-01895,5225
18653.36,Invoice SIVI24-01904,5226
4608.84,Invoice SIVI24-01907,5227
5867.4,Invoice SIVI24-01908,5228
4454.22,Invoice SIVI24-01910,5229
844137.63,Credit Memo SCVI24-00116,5230
847664.26,Invoice SIVI24-01920,5231
774287.28,Invoice SIVI24-01930,5232
401.0,Invoice SIVI24-01932,5233
165904.42,Invoice SIVI24-01966,5234
4684.96,Invoice SIVI24-01801,5235
4677.44,Invoice SIVI24-01802,5236
4500.72,Invoice SIVI24-01811,5237
537789.0,Credit Memo SCVI24-00114,5238
1058351.89,Invoice SIVI24-01819,5239
21748.6,Invoice SIVI24-01822,5240
92410.48,Invoice SIVI24-01826,5241
8872982.0,Invoice SIVI24-01830,5242
5409438.0,Invoice SIVI24-01833,5243
6320230.0,Invoice SIVI24-01844,5244
120891.3,Invoice SIVI24-01848,5245
4333016.0,Invoice SIVI24-01852,5246
5498366.0,Invoice SIVI24-01853,5247
14737.46,Invoice SIVI24-01865,5248
3028493.0,Invoice SIVI24-01866,5249
3146768.0,Invoice SIVI24-01867,5250
5706745.0,Invoice SIVI24-01868,5251
2915656.0,Invoice SIVI24-01869,5252
1035152.0,Invoice SIVI24-01871,5253
3103220.0,Invoice SIVI24-01872,5254
2259683.0,Invoice SIVI24-01873,5255
881634.0,Invoice SIVI24-01874,5256
2796388.0,Invoice SIVI24-01876,5257
3802.25,Invoice SIVI24-01835,5258
0.0,Invoice SIVI24-01889,5259
4811.2,Invoice SIVI24-01906,5260
63060.84,Invoice SIVI24-01909,5261
14239.12,Invoice SIVI24-01911,5262
19504.8,Invoice SIVI24-01913,5263
165956.1,Invoice SIVI24-01918,5264
4631.34,Invoice SIVI24-01923,5265
2364486.0,Invoice SIVI24-01924,5266
984004.9,Invoice SIVI24-01927,5267
6924.68,Invoice SIVI24-01953,5268
5471.92,Invoice SIVI24-01956,5269
4876.72,Invoice SIVI24-01812,5270
4684.96,Invoice SIVI24-01813,5271
13843.5,Invoice SIVI24-01814,5272
4478.16,Invoice SIVI24-01815,5273
879780.79,Invoice SIVI24-01820,5274
4527.04,Invoice SIVI24-01821,5275
12129072.0,Invoice SIVI24-01836,5276
13204299.0,Invoice SIVI24-01838,5277
7920015.0,Invoice SIVI24-01840,5278
6011532.0,Invoice SIVI24-01843,5279
93372.03,Invoice SIVI24-01845,5280
21580.3,Invoice SIVI24-01846,5281
